datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2023-11-01,1137968.7,1190614.6,757426.85,757426.85,4938.233854166667,4938.233854166667
2023-11-02,1229509.3,1256832.2,822923.13,822923.13,5008.315,5008.315
2023-11-03,1148748.1,1277066.9,797287.07,797287.07,4635.8865625,4635.8865625
2023-11-04,1186162.0,1193008.8,778107.47,778107.47,4973.756249999999,4973.756249999999
2023-11-05,1079455.1,1313419.1,743057.28,743057.28,4387.5115625,4387.5115625
2023-11-06,1134314.0,1274785.3,765956.25,765956.25,4715.463229166667,4715.463229166667
2023-11-07,1016042.3,1294922.1,683374.93,683374.93,4321.299375,4321.299375
2023-11-08,1009009.3,1269788.4,698588.32,698588.32,4203.342187499999,4203.342187499999
2023-11-09,1086588.6,1254623.1,762357.42,762357.42,4405.232291666666,4405.232291666666
2023-11-10,986671.7,1196532.7,689082.97,689082.97,4164.511979166667,4164.511979166667
2023-11-11,900244.2,1266775.6,646825.67,646825.67,3807.6792708333337,3807.6792708333337
2023-11-12,634867.5,1466339.9,473818.72000000003,473818.72000000003,2863.5452083333334,2863.5452083333334
2023-11-13,640856.4,1668938.5,492156.19,492156.19,2696.943333333333,2696.943333333333
2023-11-14,671095.0,1390477.6,482017.8,482017.8,2858.7485416666664,2858.7485416666664
2023-11-15,824502.7,1187334.7,552107.7,552107.7,3323.276354166667,3323.276354166667
2023-11-16,938404.8,1189462.6,611674.91,611674.91,3614.6048958333336,3614.6048958333336
2023-11-17,982334.0,1275734.6,688600.72,688600.72,3647.442916666667,3647.442916666667
2023-11-18,1158220.6,1266491.2,758408.96,758408.96,3941.682083333333,3941.682083333333
2023-11-19,1122316.0,1340616.9,742588.06,742588.06,3522.218645833333,3522.218645833333
2023-11-20,1303057.9,1184928.5,757963.99,757963.99,4397.895416666667,4397.895416666667
2023-11-21,1314233.1,1275629.1,817507.54,817507.54,4122.009270833333,4122.009270833333
2023-11-22,1245106.2,1258180.0,764897.81,764897.81,4200.236666666667,4200.236666666667
2023-11-23,1410450.4,1199115.1,810867.99,810867.99,4444.7752083333335,4444.7752083333335
2023-11-24,1365461.0,1123603.7,781374.41,781374.41,4537.655208333334,4537.655208333334
2023-11-25,1328368.5,1355168.2,834965.1,834965.1,4057.9214583333337,4057.9214583333337
2023-11-26,965771.9,1448450.8,630182.84,630182.84,3233.7687499999997,3233.7687499999997
2023-11-27,1078427.0,1281994.2,694621.02,694621.02,3614.5241666666666,3614.5241666666666
2023-11-28,981685.6,1189980.8,613032.91,613032.91,3499.6503125,3499.6503125
2023-11-29,980200.9,1175934.3,570490.58,570490.58,3767.3135416666664,3767.3135416666664
2023-11-30,927410.6,1142504.3,562356.17,562356.17,3687.6496875,3687.6496875
2023-12-01,813172.4,1138661.9,550059.23,550059.23,3880.0863541666663,3880.0863541666663
2023-12-02,891289.7,1164069.7,630349.09,630349.09,3860.537291666667,3860.537291666667
2023-12-03,741868.1,1347260.0,573779.53,573779.53,3060.6003125,3060.6003125
2023-12-04,745205.5,1184334.8,541736.61,541736.61,3339.3873958333334,3339.3873958333334
2023-12-05,766046.8,1175093.7,547305.07,547305.07,3403.990208333333,3403.990208333333
2023-12-06,740291.3,1258192.0,556493.04,556493.04,3300.115,3300.115
2023-12-07,930139.5,1220828.7,627543.93,627543.93,3864.2980208333333,3864.2980208333333
2023-12-08,985835.2,1184708.2,680221.87,680221.87,4101.264583333334,4101.264583333334
2023-12-09,842769.6,1426718.5,623545.33,623545.33,3699.5857291666666,3699.5857291666666
2023-12-10,784193.1,1409736.8,563565.51,563565.51,3071.3651041666667,3071.3651041666667
2023-12-11,971505.6,1306361.4,611578.0,611578.0,4072.323958333333,4072.323958333333
2023-12-12,1117879.6,1214211.1,644867.42,644867.42,4390.939895833333,4390.939895833333
2023-12-13,1250676.1,1221733.8,711584.78,711584.78,4859.3978125,4859.3978125
2023-12-14,1223053.3,1126894.7,667376.64,667376.64,5033.548437500001,5033.548437500001
2023-12-15,1206186.1,1143670.8,649467.87,649467.87,4916.7928125,4916.7928125
2023-12-16,1196549.3,1088901.0,605457.02,605457.02,5027.811145833333,5027.811145833333
2023-12-17,895805.8,1298092.5,618544.48,618544.48,3557.744583333333,3557.744583333333
2023-12-18,1001151.4,1327738.1,644569.43,644569.43,4012.393020833333,4012.393020833333
2023-12-19,999774.0,1220966.8,618049.64,618049.64,4494.985625,4494.985625
2023-12-20,1066925.5,1151558.2,596696.11,596696.11,4785.796458333333,4785.796458333333
2023-12-21,1210022.9,1148631.0,611463.66,611463.66,5177.722708333334,5177.722708333334
2023-12-22,1395784.3,1046952.7,607777.32,607777.32,5723.858229166667,5723.858229166667
2023-12-23,1272706.7,1019410.2,581385.05,581385.05,5977.951041666667,5977.951041666667
2023-12-24,1044061.7,1253349.9,604337.66,604337.66,4140.6384375,4140.6384375
2023-12-25,1175347.1,1055815.1,539080.22,539080.22,4703.72125,4703.72125
2023-12-26,1267841.0,1053161.5,598559.32,598559.32,5887.174166666667,5887.174166666667
2023-12-27,1385558.0,1016414.7,608998.55,608998.55,6124.520729166667,6124.520729166667
2023-12-28,1359795.6,1087900.6,656159.04,656159.04,5934.883437500001,5934.883437500001
2023-12-29,1355085.1,1177358.0,671455.73,671455.73,5693.298854166666,5693.298854166666
2023-12-30,1349778.0,1091401.2,630920.81,630920.81,5850.0615625,5850.0615625
2023-12-31,1098879.7,1241096.4,657283.05,657283.05,5010.378541666667,5010.378541666667
2024-01-01,1161107.6,1294307.4,710437.36,710437.36,5221.645625,5221.645625
2024-01-02,1229416.3,1176134.6,663492.21,663492.21,5575.5596875,5575.5596875
2024-01-03,1044294.4,1233530.4,632595.05,632595.05,5076.2257291666665,5076.2257291666665
2024-01-04,1339907.8,1233624.7,703916.15,703916.15,5574.802812499999,5574.802812499999
2024-01-05,1481695.8,1203991.6,722509.25,722509.25,5693.791041666666,5693.791041666666
2024-01-06,1299785.7,1146658.4,702469.36,702469.36,5698.236041666667,5698.236041666667
2024-01-07,1117554.5,1220814.2,709364.98,709364.98,5078.340729166667,5078.340729166667
2024-01-08,1258537.9,1138471.2,678938.18,678938.18,5767.053854166667,5767.053854166667
2024-01-09,1166216.0,1232106.3,705338.39,705338.39,5191.326458333334,5191.326458333334
2024-01-10,1324625.6,1326854.4,782011.2,782011.2,5547.2247916666665,5547.2247916666665
2024-01-11,1267827.6,1442459.5,789340.71,789340.71,5204.933229166667,5204.933229166667
2024-01-12,1255437.6,1438172.2,783487.92,783487.92,5189.445625,5189.445625
2024-01-13,1227577.1,1421027.3,741268.58,741268.58,5231.070833333333,5231.070833333333
2024-01-14,1138978.8,1395775.5,713167.64,713167.64,4293.624583333333,4293.624583333333
2024-01-15,1306362.3,1230600.9,697755.82,697755.82,5798.16125,5798.16125
2024-01-16,1324956.2,1134992.4,663466.23,663466.23,6019.621458333334,6019.621458333334
2024-01-17,1325450.8,1126748.2,684244.05,684244.05,5900.701249999999,5900.701249999999
2024-01-18,1434799.9,1080068.8,700607.79,700607.79,6178.471666666667,6178.471666666667
2024-01-19,1496514.5,1062586.9,692089.81,692089.81,6354.8315625,6354.8315625
2024-01-20,1543733.1,1026444.4,681071.7,681071.7,6538.1528125,6538.1528125
2024-01-21,1226742.6,1115450.7,691202.03,691202.03,5731.821979166667,5731.821979166667
2024-01-22,1572053.8,1052383.7,711812.84,711812.84,6623.434791666667,6623.434791666667
2024-01-23,1541074.1,1053980.7,696012.1900000001,696012.1900000001,6509.852604166666,6509.852604166666
2024-01-24,1709784.4,1024832.8,735132.76,735132.76,6727.3827083333335,6727.3827083333335
2024-01-25,1709049.6,1056537.8,742634.28,742634.28,6660.601145833333,6660.601145833333
2024-01-26,1444054.8,1156927.6,778309.54,778309.54,5945.696354166666,5945.696354166666
2024-01-27,1517903.1,1065725.5,713777.6,713777.6,6505.842708333334,6505.842708333334
2024-01-28,1293265.5,1202000.3,790389.16,790389.16,5752.555208333334,5752.555208333334
2024-01-29,1573945.0,1185509.7,785128.9,785128.9,6305.8875,6305.8875
2024-01-30,1665013.2,1059280.7,729536.57,729536.57,6492.105833333334,6492.105833333334
2024-01-31,1570572.1,1072363.8,715871.87,715871.87,6355.068854166667,6355.068854166667
2024-02-01,1395602.7,956864.6,623350.52,623350.52,6488.421875,6488.421875
2024-02-02,1124322.2,1069671.1,613250.13,613250.13,5669.973333333332,5669.973333333332
2024-02-03,1114266.7,970686.8,558844.3,558844.3,6095.597604166666,6095.597604166666
2024-02-04,801522.5,1329456.7,572975.62,572975.62,4219.7117708333335,4219.7117708333335
2024-02-05,1000381.2,1225146.4,640623.42,640623.42,5607.330312499999,5607.330312499999
2024-02-06,1043853.3,1245171.8,683548.55,683548.55,5461.6251041666665,5461.6251041666665
2024-02-07,1097401.6,1075203.9,627382.89,627382.89,5720.9640625,5720.9640625
2024-02-08,1142706.5,1080219.0,648228.38,648228.38,5704.006249999999,5704.006249999999
2024-02-09,1235911.6,1115542.6,671121.81,671121.81,5800.9925,5800.9925
2024-02-10,1235911.6,1115542.6,636339.74,636339.74,5639.2965625,5639.2965625
2024-02-11,834977.6,1293307.3,607072.17,607072.17,4132.39875,4132.39875
2024-02-12,1238710.8,1161049.6,709363.54,709363.54,5897.702291666667,5897.702291666667
2024-02-13,1283649.7,1170371.5,750135.59,750135.59,5841.731979166667,5841.731979166667
2024-02-14,1193118.1,1197407.3,706040.86,706040.86,5417.5478125,5417.5478125
2024-02-15,1064426.2,1234312.0,661972.34,661972.34,4904.787604166667,4904.787604166667
2024-02-16,1019453.8,1204791.0,650412.92,650412.92,4757.882395833333,4757.882395833333
2024-02-17,953596.5,1276048.8,635702.92,635702.92,4221.235625,4221.235625
2024-02-18,763606.4,1236549.5,509187.77999999997,509187.77999999997,3725.3508333333334,3725.3508333333334
2024-02-19,952034.4,1271323.2,630790.26,630790.26,4034.966458333334,4034.966458333334
2024-02-20,907639.7,1334062.4,620400.98,620400.98,3876.589375,3876.589375
2024-02-21,990781.3,1344168.2,626619.41,626619.41,3947.2432291666664,3947.2432291666664
2024-02-22,1113100.8,1423859.1,741114.18,738926.94,4120.4063541666665,4120.4063541666665
2024-02-23,1249878.1,1254785.3,741179.63,741234.02,4983.1580208333335,4983.1580208333335
2024-02-24,1286117.7,1169583.9,765495.33,765495.33,5122.118854166666,5122.118854166666
2024-02-25,964164.9,1389223.5,651892.55,651892.55,3814.361666666666,3814.361666666666
2024-02-26,1145697.8,1278201.8,754643.34,754643.34,4811.369375,4811.369375
2024-02-27,1041567.9,1385780.8,725420.49,725420.49,4003.138125,4003.138125
2024-02-28,891515.7,1207632.0,591051.91,591051.91,3973.0376041666664,3973.0376041666664
2024-02-29,1009291.1,1089248.3,614962.33,614962.33,4836.1765625,4836.1765625
2024-03-01,892008.7,1056663.3,544993.52,544993.52,4569.982916666667,4569.982916666667
2024-03-02,729239.6,1246680.2,480551.09,480551.09,3576.6973958333333,3576.6973958333333
2024-03-03,733564.1,1499197.4,563149.08,552084.56,3240.7764583333333,3240.7764583333333
2024-03-04,845389.5,1289709.7,554216.75,558792.91,3647.5363541666666,3647.5363541666666
2024-03-05,753553.2,1427693.7,494465.46,495135.51,3536.6652083333333,3536.6652083333333
2024-03-06,780242.7,1439844.2,541232.21,545922.98,3366.536875,3366.536875
2024-03-07,878915.7,1359357.7,607723.3,602197.87,3510.7708333333335,3510.7708333333335
2024-03-08,1061402.9,1323686.6,726988.22,720276.71,3913.6145833333335,3913.6145833333335
2024-03-09,1134374.8,1211464.7,697993.31,699007.94,4207.410520833333,4207.410520833333
2024-03-10,887527.7,1504483.2,652066.25,642311.27,3408.0409375,3408.0409375
2024-03-11,1035744.9,1329558.8,683768.12,680622.26,3904.2102083333334,3904.2102083333334
2024-03-12,1000589.4,1290706.4,632354.52,632258.17,3657.1302083333335,3657.1302083333335
2024-03-13,1057812.3,1159748.8,632556.11,632556.11,4007.7118750000004,4007.7118750000004
2024-03-14,1236796.2,979366.3,631383.86,631669.13,5034.731041666667,5034.731041666667
2024-03-15,1193817.4,1053972.6,668909.41,668582.12,4547.6762499999995,4547.6762499999995
2024-03-16,1171877.0,1013755.1,658914.65,658917.82,4804.075833333333,4804.075833333333
2024-03-17,1023442.0,1196454.4,605886.68,605886.68,3964.2809374999997,3964.2809374999997
2024-03-18,926751.0,1084892.9,554425.18,554425.18,4033.1907291666666,4033.1907291666666
2024-03-19,1031262.8,1171807.2,623394.29,623394.29,4007.1157291666664,4007.1157291666664
2024-03-20,1034356.2,1265318.8,614008.81,614008.81,3918.4891666666667,3918.4891666666667
2024-03-21,1067149.6,1361453.3,674682.61,674682.61,3900.859375,3900.859375
2024-03-22,999279.3,1430786.9,654828.88,654828.88,3673.357604166667,3673.357604166667
2024-03-23,1039956.6,1283536.3,656338.88,656338.88,3822.894895833333,3822.894895833333
2024-03-24,954500.4,1416596.5,663071.73,663071.73,3488.6079166666664,3488.6079166666664
2024-03-25,666287.6,1544376.6,493566.25,490341.22000000003,2749.3709375,2749.3709375
2024-03-26,744710.6,1448478.2,541596.85,541710.49,3189.0658333333336,3189.0658333333336
2024-03-27,859776.0,1323088.3,534296.12,534290.63,3512.6001041666664,3512.6001041666664
2024-03-28,992528.6,1110940.2,588567.97,589263.31,3945.0301041666667,3945.0301041666667
2024-03-29,1116872.2,909989.8,543607.08,545337.81,4836.057604166667,4836.057604166667
2024-03-30,1105819.1,1018231.9,606072.03,606827.86,5164.609895833333,5164.609895833333
2024-03-31,871758.8,1109092.2,534056.47,534056.47,4077.9733333333334,4077.9733333333334
2024-04-01,937465.1,883888.6,525479.41,524636.94,5218.676145833333,5218.676145833333
2024-04-02,930832.9,1035456.0,530559.25,527073.94,4625.471770833333,4625.471770833333
2024-04-03,964610.8,1056929.7,571441.44,566058.33,4321.8190625,4321.8190625
2024-04-04,1088920.8,966483.8,597227.95,587602.31,5250.661458333333,5250.661458333333
2024-04-05,1254665.7,927865.7,617159.04,614739.06,5867.383125,5867.383125
2024-04-06,1229978.6,795244.6,582013.72,582013.68,6590.844895833333,6590.844895833333
2024-04-07,1045057.4,1073897.4,609388.06,609052.61,4854.016875,4854.016875
2024-04-08,1150746.1,1158887.9,724409.95,723591.58,4945.371354166667,4945.371354166667
2024-04-09,1034840.6,1298845.3,654828.03,654289.27,4440.113958333333,4440.113958333333
2024-04-10,1058807.0,1160811.9,629527.39,629197.8,4953.525416666666,4953.525416666666
2024-04-11,946973.3,1331619.4,603831.31,599352.05,3995.3945833333332,3995.3945833333332
2024-04-12,1034907.9,1298423.3,666093.5,662436.39,4601.481875,4601.481875
2024-04-13,927328.2,1501815.7,622867.66,614168.26,3829.9778125,3829.9778125
2024-04-14,832885.7,1681231.6,603350.15,601516.37,3357.1821875,3357.1821875
2024-04-15,1043597.4,1518927.4,670353.29,665062.29,3808.0295833333334,3808.0295833333334
2024-04-16,1018963.5,1248095.2,627854.68,628017.42,4417.0782291666665,4417.0782291666665
2024-04-17,1071733.3,1191559.9,621642.48,621642.48,5010.957916666667,5010.957916666667
2024-04-18,1325216.9,914072.8,502511.82,502511.82,6840.332708333332,6840.332708333332
2024-04-19,1023835.1,1020646.7,479978.16000000003,479978.16000000003,5900.713229166667,5900.713229166667
2024-04-20,930639.0,1086219.1,487006.35,487006.35,5648.246875,5648.246875
2024-04-21,701590.9,1273683.2,443034.12,443034.12,4228.945625,4228.945625
2024-04-22,846924.7,1065575.5,440017.68,440017.68,5003.505729166666,5003.505729166666
2024-04-23,948112.6,1182058.9,509905.52,509905.52,5230.321979166666,5230.321979166666
2024-04-24,933698.1,1106740.8,467601.02,467601.02,5188.292708333333,5188.292708333333
2024-04-25,806575.6,1170423.0,418856.37,418856.37,4674.482083333333,4674.482083333333
2024-04-26,870054.9,1087373.0,445064.68,445064.68,5034.4246875,5034.4246875
2024-04-27,1140412.4,948186.0,468088.42,468088.42,6290.480729166667,6290.480729166667
2024-04-28,1084124.6,1021595.7,512152.34,512152.34,5873.013333333333,5873.013333333333
2024-04-29,1379278.4,779084.1,443947.24,443947.24,6578.598645833333,6578.598645833333
2024-04-30,1389879.4,865211.7,497067.41000000003,497067.41000000003,6785.366562499999,6785.366562499999
2024-05-01,1023033.0,962957.8,461661.18,461661.18,5673.586145833334,5673.586145833334
2024-05-02,1066496.2,918141.9,475540.52999999997,475540.52999999997,5800.4279166666665,5800.4279166666665
2024-05-03,1137404.7,1058975.8,524126.58,524126.58,5760.277708333334,5760.277708333334
2024-05-04,1138676.5,987037.3,499628.79,499101.22,5844.172500000001,5844.172500000001
2024-05-05,945454.6,1127302.9,518053.04,518053.04,5154.3759375,5154.3759375
2024-05-06,1260954.3,863244.0,521042.86,521042.86,6140.858125,6140.858125
2024-05-07,954007.6,881067.3,447909.31,447909.31,5697.740520833333,5697.740520833333
2024-05-08,773156.0,906283.7,414591.76,414570.92,5143.3142708333335,5143.3142708333335
2024-05-09,628131.9,1142404.7,411592.59,411592.59,4286.517916666667,4286.517916666667
2024-05-10,740178.7,1121661.8,452493.38,452493.38,4785.172291666667,4785.172291666667
2024-05-11,681998.3,1074597.8,445611.92,445611.92,4648.7733333333335,4648.7733333333335
2024-05-12,507993.0,1398211.5,398142.17,397324.21,3080.8034375,3080.8034375
2024-05-13,746603.8,1120548.6,521816.84,521816.84,4662.2140625,4662.2140625
2024-05-14,820104.3,1157495.9,538772.97,538772.97,5005.218333333333,5005.218333333333
2024-05-15,809244.2,1033957.1,469131.14,469131.14,5147.111666666667,5147.111666666667
2024-05-16,1123293.6,975396.8,561142.96,561142.96,5572.900000000001,5572.900000000001
2024-05-17,1238309.3,982801.4,575307.15,575307.15,5958.129791666666,5958.129791666666
2024-05-18,963418.6,1186817.2,592145.93,592145.93,5477.408645833333,5477.408645833333
2024-05-19,891851.2,1249259.4,574991.29,574991.29,4939.481666666667,4939.481666666667
2024-05-20,1023621.7,1050622.0,576182.62,576182.62,5514.7891666666665,5514.7891666666665
2024-05-21,1008693.3,1132600.3,617720.51,617720.51,5547.461458333334,5547.461458333334
2024-05-22,935802.1,1213006.5,637891.53,637891.53,5265.373125,5265.373125
2024-05-23,1203991.5,1132343.7,683081.71,683081.71,5813.993750000001,5813.993750000001
2024-05-24,1226831.7,1074204.2,659001.14,659001.14,6032.9346875,6032.9346875
2024-05-25,1305645.0,973949.7999999999,591746.75,591746.75,6335.254166666667,6335.254166666667
2024-05-26,837329.6,1396321.9,599498.17,599498.17,4465.554166666667,4465.554166666667
2024-05-27,1228408.3,1271000.3,697566.85,697566.85,5457.918125,5457.918125
2024-05-28,959366.5,1380025.3,675382.94,675382.94,4624.481041666667,4624.481041666667
2024-05-29,1106212.7,1305740.4,708576.5,708576.5,4833.717604166667,4833.717604166667
2024-05-30,1199868.3,1349334.1,721601.58,721601.58,4999.493541666667,4999.493541666667
2024-05-31,1354338.6,1102419.9,691744.87,691744.87,5866.313333333333,5866.313333333333
2024-06-01,1241535.0,1009945.5,684551.61,684551.61,5876.894895833334,5876.894895833334
2024-06-02,857765.8,1182855.4,624518.63,624518.63,4755.979791666667,4755.979791666667
2024-06-03,1002292.8,1059137.5,631702.09,631702.09,5377.2657291666665,5377.2657291666665
2024-06-04,1228359.0,1035526.2,683816.76,683816.76,6246.925208333333,6246.925208333333
2024-06-05,1330269.9,901397.5,576926.42,576926.42,6467.191979166667,6467.191979166667
2024-06-06,1169299.7,981335.7,562245.61,562245.61,5854.6653125,5854.6653125
